entity,entityLabel,lat,lng,type,Neolith,Chalcolithic,Eearly Bronze,Middle Bronze,Late Bronze,Early Iron,Late Iron,Helenistic,Roman,Byzantine,Early Muslim,Crusaders,Ottoman,Modern
https://timna-database.wikibase.cloud/entity/Q555,Site_024,34.94115967,29.79871623,Mining,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q525,Site_185,34.96168613,29.77067268,Workshop,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q730,Site_878-S27,34.93208847,29.79116522,Mining,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q731,Site_878-S28,34.93199524,29.79121916,Mining_Shaft,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q1631,Site_894,34.94771694,29.7934,Pottery_Scatter,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q828,Site_609,34.97115398,29.79019344,Burial,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q731,Site_878-S28,34.93199524,29.79121916,Mining,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q730,Site_878-S27,34.93208847,29.79116522,Stone_Feature,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q729,Site_646-004,34.96195498,29.77926131,Stone_Feature,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://timna-database.wikibase.cloud/entity/Q1389,Site_025-002,34.948103,29.800874,Petroglyph,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/NA9,Site_025-003,34.948009,29.800593,Petroglyph,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q1183,Site_831,34.97525168,29.80741292,Stone_Feature,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q731,Site_878-S28,34.93199524,29.79121916,Stone_Feature,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q828,Site_609,34.97115398,29.79019344,Stone_Feature,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q825,Site_039-C,34.993889,29.763246,Flint_Scatter,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q828,Site_609,34.97115398,29.79019344,Tumulus,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q1180,Site_M105,34.96544444,29.75558333,Stone_Feature,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q1157,Site_875,34.958994,29.77104,Burial,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q1160,Site_878,34.931416,29.791313,Mining_Shaft,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q729,Site_646-004,34.96195498,29.77926131,Quarrying,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://timna-database.wikibase.cloud/entity/Q1183,Site_831,34.97525168,29.80741292,Cairn,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q1381,Site_025-001,34.94751,29.801096,Petroglyph,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q1631,Site_894,34.94771694,29.7934,Stone_Feature,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q825,Site_039-C,34.993889,29.763246,Slag_Scatter,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q728,Site_M102,34.97880209,29.79712592,Quarrying,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://timna-database.wikibase.cloud/entity/Q828,Site_609,34.97115398,29.79019344,Cairn,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q730,Site_878-S27,34.93208847,29.79116522,Mining_Shaft,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q609,Site_611,34.97547335,29.7918248,Cairn,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q610,Site_612,34.97533901,29.79177946,Cairn,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q606,Site_607,34.96961298,29.79019072,Stone_Feature,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q607,Site_608,34.97043057,29.78995762,Tumulus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q604,Site_605,34.9686197,29.79036937,Stone_Feature,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q613,Site_615,34.94543801,29.780078,Stone_Feature,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q606,Site_607,34.96961298,29.79019072,Tumulus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q602,Site_603,34.9671921,29.79052018,Burial,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q614,Site_616,34.94563463,29.78002426,Stone_Feature,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q604,Site_605,34.9686197,29.79036937,Tumulus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q613,Site_615,34.94543801,29.780078,Tumulus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q612,Site_614,34.94586123,29.78037652,Cairn,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q616,Site_618,34.94567613,29.77997021,Burial,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q603,Site_604,34.96803,29.79044951,Cairn,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q615,Site_617,34.94561399,29.78000617,Burial,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q614,Site_616,34.94563463,29.78002426,Tumulus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q608,Site_610,34.97238188,29.79142248,Predator_Trap,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q605,Site_606,34.96884738,29.79030663,Cairn,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q609,Site_611,34.97547335,29.7918248,Burial,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q610,Site_612,34.97533901,29.79177946,Burial,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q607,Site_608,34.97043057,29.78995762,Cairn,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q606,Site_607,34.96961298,29.79019072,Cairn,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q616,Site_618,34.94567613,29.77997021,Stone_Feature,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q602,Site_603,34.9671921,29.79052018,Tumulus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q604,Site_605,34.9686197,29.79036937,Cairn,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q613,Site_615,34.94543801,29.780078,Cairn,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q615,Site_617,34.94561399,29.78000617,Stone_Feature,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q612,Site_614,34.94586123,29.78037652,Burial,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q614,Site_616,34.94563463,29.78002426,Cairn,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q616,Site_618,34.94567613,29.77997021,Tumulus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q603,Site_604,34.96803,29.79044951,Burial,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q609,Site_611,34.97547335,29.7918248,Stone_Feature,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q615,Site_617,34.94561399,29.78000617,Tumulus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q610,Site_612,34.97533901,29.79177946,Stone_Feature,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q605,Site_606,34.96884738,29.79030663,Burial,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q609,Site_611,34.97547335,29.7918248,Tumulus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q610,Site_612,34.97533901,29.79177946,Tumulus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q607,Site_608,34.97043057,29.78995762,Burial,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q606,Site_607,34.96961298,29.79019072,Burial,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q612,Site_614,34.94586123,29.78037652,Stone_Feature,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q608,Site_610,34.97238188,29.79142248,Stone_Feature,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q603,Site_604,34.96803,29.79044951,Stone_Feature,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q604,Site_605,34.9686197,29.79036937,Burial,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q613,Site_615,34.94543801,29.780078,Burial,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q616,Site_618,34.94567613,29.77997021,Cairn,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q605,Site_606,34.96884738,29.79030663,Stone_Feature,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q615,Site_617,34.94561399,29.78000617,Cairn,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q612,Site_614,34.94586123,29.78037652,Tumulus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q614,Site_616,34.94563463,29.78002426,Burial,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q603,Site_604,34.96803,29.79044951,Tumulus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q607,Site_608,34.97043057,29.78995762,Stone_Feature,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q605,Site_606,34.96884738,29.79030663,Tumulus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q596,Site_254-A,34.94761897,29.77237819,Pottery_Scatter,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q590,Site_211,34.93187832,29.79238264,Stone_Feature,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q572,Site_088,34.96391026,29.80056379,Mining_Shaft,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q601,Site_602,34.96681927,29.79073602,Stone_Feature,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q600,Site_601,34.96634295,29.79097873,Tumulus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q586,Site_198,34.95985728,29.77010098,Pottery_Scatter,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q572,Site_088,34.96391026,29.80056379,Mining,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q602,Site_603,34.9671921,29.79052018,Cairn,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q601,Site_602,34.96681927,29.79073602,Tumulus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q586,Site_198,34.95985728,29.77010098,Cultic ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q577,Site_117,34.93398075,29.77975737,Mining_Field_Placer,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q583,Site_195,34.95922222,29.76944444,Stone_Feature,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q585,Site_197,34.9605912,29.77020157,Petroglyph,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q596,Site_254-A,34.94761897,29.77237819,Workshop,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q578,Site_140,34.94121092,29.78308272,Mining_Field_Placer,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q696,Site_753,34.94368221,29.75126095,Mining,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q641,Site_642,34.95450986,29.77071345,Burial,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q672,Site_729,34.94793933,29.79274855,Cairn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q671,Site_727,34.95388536,29.77235412,Stone_Feature,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q698,Site_755,34.94619444,29.76191667,Burial,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q635,Site_637,34.95441774,29.77033438,Stone_Feature,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q692,Site_749,34.9379567,29.77399191,Stone_Feature,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q697,Site_754,34.96365395,29.78232259,Stone_Feature,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q656,Site_711,34.94225563,29.75122205,Cairn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q666,Site_722,34.93732389,29.79424308,Stone_Feature,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q671,Site_727,34.95388536,29.77235412,Tumulus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q656,Site_711,34.94225563,29.75122205,Predator_Trap,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q665,Site_721,34.92631373,29.78875359,Rock_Inscription,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q635,Site_637,34.95441774,29.77033438,Tumulus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q692,Site_749,34.9379567,29.77399191,Tumulus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q695,Site_752,34.94442587,29.75153305,Stone_Feature,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q699,Site_756,34.93621388,29.75667678,Stone_Feature,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q651,Site_705,34.96232849,29.74863512,Stone_Feature,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q641,Site_642,34.95450986,29.77071345,Stone_Feature,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q668,Site_724,34.9363797,29.79536881,Mining_Field,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q699,Site_756,34.93621388,29.75667678,Tumulus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q698,Site_755,34.94619444,29.76191667,Stone_Feature,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q641,Site_642,34.95450986,29.77071345,Tumulus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q668,Site_724,34.9363797,29.79536881,Mining_Shaft,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://timna-database.wikibase.cloud/entity/Q690,Site_747,34.94418605,29.77233539,Stone_Feature,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
